time,gap_id,side,x,y,vx,vy,ns
11.085000,10,left,3.336091,0.495845,-0.190254,-0.048429,simp
11.085000,8,right,1.711362,1.674929,-0.610137,-0.172167,simp
11.125000,26,left,2.157715,1.190363,-0.282906,-0.079857,simp
11.125000,27,right,3.101674,1.026803,-0.332971,-0.094484,simp
11.125000,10,left,3.376633,0.459510,-0.175862,-0.047642,simp
11.125000,8,right,1.715211,1.678695,-0.612424,-0.168752,simp
11.180000,26,left,2.129188,1.174625,-0.276004,-0.076729,simp
11.180000,27,right,3.139107,1.039195,-0.319126,-0.083900,simp
11.180000,10,left,3.326407,0.452675,-0.170865,-0.045819,simp
11.180000,8,right,1.723039,1.686357,-0.608751,-0.161528,simp
11.205000,26,left,2.095642,1.156119,-0.274915,-0.075514,simp
11.205000,27,right,3.075643,0.976391,-0.317848,-0.084733,simp
11.205000,10,left,3.276652,0.445904,-0.174112,-0.042828,simp
11.205000,8,right,1.710495,1.633389,-0.603777,-0.162306,simp
11.260000,26,left,2.061039,1.137029,-0.278977,-0.075884,simp
11.260000,27,right,3.087859,0.980269,-0.311753,-0.081295,simp
11.260000,10,left,3.282661,0.405678,-0.174155,-0.044899,simp
11.260000,8,right,1.714906,1.637601,-0.594630,-0.159340,simp
11.285000,26,left,1.959199,1.112484,-0.300852,-0.078574,simp
11.285000,27,right,3.111459,0.987762,-0.299383,-0.073459,simp
11.285000,10,left,3.202659,0.395791,-0.187541,-0.045596,simp
11.285000,8,right,1.721578,1.643973,-0.581490,-0.152672,simp
11.325000,26,left,1.912714,1.086089,-0.326711,-0.083446,simp
11.325000,27,right,3.047190,0.926273,-0.299120,-0.075524,simp
11.325000,10,left,3.211898,0.356896,-0.195784,-0.050368,simp
11.325000,8,right,1.698429,1.621867,-0.570515,-0.148135,simp
11.375000,26,left,1.816741,1.061343,-0.365633,-0.089847,simp
11.375000,27,right,3.058626,0.929750,-0.294534,-0.073303,simp
11.375000,10,left,3.115789,0.346216,-0.219386,-0.053443,simp
11.375000,8,right,1.706133,1.629224,-0.555873,-0.140071,simp
11.405000,26,left,1.784208,1.042337,-0.402874,-0.096503,simp
11.405000,27,right,3.077184,0.935391,-0.284553,-0.067179,simp
11.405000,10,left,3.125351,0.308426,-0.236170,-0.060183,simp
11.405000,8,right,1.718181,1.640728,-0.536947,-0.128347,simp
11.455000,26,left,1.775776,1.037411,-0.434013,-0.100573,simp
11.455000,27,right,3.045315,0.884949,-0.279887,-0.068492,simp
11.455000,10,left,3.035331,0.299543,-0.265750,-0.064644,simp
11.455000,8,right,1.704506,1.588063,-0.519409,-0.125482,simp
11.485000,26,left,1.678278,1.008333,-0.476624,-0.107061,simp
11.485000,27,right,3.055498,0.887908,-0.271747,-0.066027,simp
11.485000,10,left,2.979735,0.294056,-0.299827,-0.066420,simp
11.485000,8,right,1.709848,1.593040,-0.499611,-0.119649,simp
11.525000,26,left,1.657468,0.995830,-0.514346,-0.112418,simp
11.525000,27,right,3.071767,0.892636,-0.259493,-0.059986,simp
11.525000,10,left,2.990143,0.258002,-0.325228,-0.071545,simp
11.525000,8,right,1.717330,1.600011,-0.477578,-0.110884,simp
11.565000,26,left,1.640134,0.985416,-0.546856,-0.116356,simp
11.565000,27,right,3.042907,0.843817,-0.252219,-0.061011,simp
11.565000,10,left,2.947726,0.254342,-0.352655,-0.073505,simp
11.565000,8,right,1.729480,1.611331,-0.452804,-0.098774,simp
11.605000,26,left,1.626230,0.977062,-0.573974,-0.118662,simp
11.605000,27,right,3.052698,0.846532,-0.242075,-0.058421,simp
11.605000,10,left,2.998698,0.221632,-0.364131,-0.078094,simp
11.605000,8,right,1.715496,1.559343,-0.430718,-0.095703,simp
11.655000,26,left,1.673796,0.977834,-0.584609,-0.117844,simp
11.655000,27,right,3.065759,0.850154,-0.228862,-0.052530,simp
11.655000,10,left,2.954820,0.218389,-0.379281,-0.079498,simp
11.655000,8,right,1.718099,1.561709,-0.408094,-0.090419,simp
11.685000,26,left,1.651762,0.964962,-0.593809,-0.116959,simp
11.685000,27,right,3.083445,0.855058,-0.212148,-0.043576,simp
11.685000,10,left,2.931324,0.216652,-0.393693,-0.077812,simp
11.685000,8,right,1.708697,1.553163,-0.387394,-0.085297,simp
11.725000,26,left,1.637147,0.956424,-0.600296,-0.115227,simp
11.725000,27,right,3.014272,0.796097,-0.208799,-0.044022,simp
11.725000,10,left,2.985339,0.183768,-0.392784,-0.079278,simp
11.725000,8,right,1.686243,1.532753,-0.371000,-0.082584,simp
11.780000,26,left,1.625312,0.949510,-0.603789,-0.112463,simp
11.780000,27,right,2.993964,0.790733,-0.208018,-0.042582,simp
11.780000,10,left,2.944336,0.181244,-0.396186,-0.077854,simp
11.780000,8,right,1.668165,1.554205,-0.357676,-0.074128,simp
11.805000,26,left,1.668203,0.947249,-0.594386,-0.107989,simp
11.805000,27,right,2.966641,0.783517,-0.210846,-0.039855,simp
11.805000,10,left,2.921109,0.179814,-0.400044,-0.073703,simp
11.805000,8,right,1.613728,1.503486,-0.354001,-0.074240,simp
11.855000,26,left,1.648647,0.936145,-0.585378,-0.103725,simp
11.855000,27,right,2.934882,0.775129,-0.217611,-0.036183,simp
11.855000,10,left,2.969314,0.146159,-0.390803,-0.073193,simp
11.855000,8,right,1.562959,1.492503,-0.358165,-0.074374,simp
11.885000,26,left,1.634519,0.928122,-0.575784,-0.099096,simp
11.885000,27,right,2.828611,0.709974,-0.241785,-0.042324,simp
11.885000,10,left,2.931816,0.144313,-0.386199,-0.069957,simp
11.885000,8,right,1.498599,1.466694,-0.371780,-0.077272,simp
11.925000,26,left,1.620106,0.919939,-0.565825,-0.094213,simp
11.925000,27,right,2.776736,0.696954,-0.270970,-0.047185,simp
11.925000,10,left,2.874544,0.141494,-0.389438,-0.064496,simp
11.925000,8,right,1.428536,1.468614,-0.394742,-0.077335,simp
11.975000,26,left,1.661195,0.916444,-0.545144,-0.088239,simp
11.975000,27,right,2.714983,0.681454,-0.306143,-0.051281,simp
11.975000,10,left,2.908689,0.107343,-0.382321,-0.062921,simp
11.975000,8,right,1.354571,1.427273,-0.426445,-0.082953,simp
12.005000,26,left,1.641105,0.905361,-0.526711,-0.082818,simp
12.005000,27,right,2.665011,0.668911,-0.344177,-0.054062,simp
12.005000,10,left,2.880341,0.106297,-0.377928,-0.058589,simp
12.005000,8,right,1.307393,1.447229,-0.460676,-0.081870,simp
12.060000,26,left,1.626474,0.897289,-0.509237,-0.077314,simp
12.060000,27,right,2.629584,0.660019,-0.381569,-0.054903,simp
12.060000,10,left,2.939312,0.072297,-0.359408,-0.057980,simp
12.060000,8,right,1.255238,1.424318,-0.497658,-0.082886,simp
12.085000,26,left,1.671847,0.895687,-0.481742,-0.070601,simp
12.085000,27,right,2.556156,0.608280,-0.425517,-0.062086,simp
12.085000,10,left,2.887408,0.071021,-0.349669,-0.054589,simp
12.085000,8,right,1.221682,1.421092,-0.533590,-0.082067,simp
12.125000,26,left,1.646736,0.882234,-0.458604,-0.065070,simp
12.125000,27,right,2.540747,0.604613,-0.463782,-0.065643,simp
12.125000,10,left,2.862346,0.070404,-0.342420,-0.048517,simp
12.125000,8,right,1.183487,1.376663,-0.568950,-0.087297,simp
12.165000,26,left,1.630945,0.873773,-0.437839,-0.059786,simp
12.165000,27,right,2.545559,0.605758,-0.493041,-0.065220,simp
12.165000,10,left,2.898940,0.035647,-0.325942,-0.046639,simp
12.165000,8,right,1.182765,1.410542,-0.596628,-0.083242,simp
12.205000,26,left,1.683807,0.875621,-0.406363,-0.052858,simp
12.205000,27,right,2.573930,0.612509,-0.509638,-0.060348,simp
12.205000,10,left,2.866651,0.035250,-0.314355,-0.042122,simp
12.205000,8,right,1.176348,1.402890,-0.618293,-0.078921,simp
12.260000,26,left,1.653220,0.859715,-0.381344,-0.047935,simp
12.260000,27,right,2.524545,0.568052,-0.529525,-0.061309,simp
12.260000,10,left,2.844179,0.034973,-0.305295,-0.035306,simp
12.260000,8,right,1.162276,1.351989,-0.635909,-0.082570,simp
12.285000,26,left,1.634163,0.849805,-0.360034,-0.043670,simp
12.285000,27,right,2.540759,0.571700,-0.539842,-0.058362,simp
12.290000,10,left,2.866083,0.000000,-0.290179,-0.033033,simp
12.290000,8,right,1.167009,1.357496,-0.646316,-0.082648,simp
12.325000,26,left,1.615818,0.840265,-0.342020,-0.039946,simp
12.325000,27,right,2.512135,0.532895,-0.550053,-0.060040,simp
12.325000,10,left,2.827749,0.000000,-0.281161,-0.028259,simp
12.325000,8,right,1.173633,1.365200,-0.649918,-0.079219,simp
12.380000,26,left,1.603311,0.833761,-0.325932,-0.036137,simp
12.380000,27,right,2.523154,0.535232,-0.552634,-0.058038,simp
12.380000,10,left,2.844285,-0.034975,-0.267245,-0.027851,simp
12.380000,8,right,1.185184,1.378636,-0.646540,-0.071671,simp
12.405000,26,left,1.524106,0.816535,-0.324212,-0.034293,simp
12.405000,27,right,2.541450,0.539113,-0.547096,-0.052556,simp
12.405000,10,left,2.788150,-0.034284,-0.262784,-0.024616,simp
12.405000,8,right,1.171988,1.329854,-0.641681,-0.072273,simp
12.455000,26,left,1.458276,0.804498,-0.332639,-0.033157,simp
12.455000,27,right,2.510185,0.500310,-0.543719,-0.052104,simp
12.455000,10,left,2.795995,-0.068772,-0.254632,-0.025473,simp
12.455000,8,right,1.177009,1.335552,-0.632149,-0.069833,simp
12.485000,26,left,1.452968,0.801570,-0.338578,-0.030887,simp
12.485000,27,right,2.522803,0.502825,-0.534048,-0.048295,simp
12.485000,10,left,2.723299,-0.066984,-0.258425,-0.023114,simp
12.485000,8,right,1.184313,1.343839,-0.618145,-0.064261,simp
12.525000,26,left,1.332849,0.778653,-0.363899,-0.031399,simp
12.525000,27,right,2.594681,0.484059,-0.507780,-0.045577,simp
12.525000,10,left,2.666162,-0.098393,-0.269806,-0.024104,simp
12.525000,8,right,1.205750,1.368164,-0.597685,-0.052983,simp
12.565000,26,left,1.277135,0.767320,-0.393939,-0.032067,simp
12.565000,27,right,2.608979,0.486726,-0.477836,-0.039840,simp
12.565000,10,left,2.597928,-0.095875,-0.289795,-0.021592,simp
12.565000,8,right,1.184613,1.311317,-0.579596,-0.052008,simp
12.605000,26,left,1.227691,0.758313,-0.426821,-0.032400,simp
12.605000,27,right,2.637593,0.492064,-0.442252,-0.030992,simp
12.605000,10,left,2.587453,-0.127363,-0.306430,-0.022332,simp
12.605000,8,right,1.191226,1.318637,-0.558664,-0.048068,simp
12.655000,26,left,1.180503,0.749373,-0.461449,-0.032378,simp
12.655000,27,right,2.596443,0.451425,-0.414969,-0.028090,simp
12.655000,10,left,2.532557,-0.124660,-0.328231,-0.019476,simp
12.655000,8,right,1.202454,1.331066,-0.534430,-0.040577,simp
12.685000,26,left,1.133621,0.739324,-0.497355,-0.032199,simp
12.685000,27,right,2.616707,0.454948,-0.383735,-0.022055,simp
12.685000,10,left,2.531133,-0.155809,-0.344395,-0.019736,simp
12.685000,8,right,1.192179,1.287507,-0.511564,-0.040511,simp
12.725000,26,left,1.140330,0.743699,-0.523851,-0.029195,simp
12.725000,27,right,2.586704,0.417033,-0.358482,-0.021134,simp
12.725000,10,left,2.488918,-0.153210,-0.362935,-0.016438,simp
12.725000,8,right,1.198495,1.294327,-0.486804,-0.037567,simp
12.765000,26,left,1.082050,0.724808,-0.554388,-0.028331,simp
12.765000,27,right,2.601295,0.419385,-0.330674,-0.017326,simp
12.765000,10,left,2.500709,-0.184826,-0.373635,-0.016640,simp
12.765000,8,right,1.207304,1.303841,-0.460391,-0.031790,simp
12.805000,26,left,1.073764,0.719258,-0.578657,-0.026906,simp
12.805000,27,right,2.628232,0.423728,-0.298281,-0.010731,simp
12.805000,10,left,2.470432,-0.182588,-0.385070,-0.013714,simp
12.805000,8,right,1.228274,1.326487,-0.430192,-0.021145,simp
12.860000,26,left,1.121588,0.731476,-0.586639,-0.021733,simp
12.860000,27,right,2.585340,0.384260,-0.275165,-0.010035,simp
12.860000,10,left,2.500279,-0.215735,-0.385741,-0.014767,simp
12.860000,8,right,1.201258,1.265732,-0.405823,-0.021988,simp
12.890000,26,left,1.095727,0.714610,-0.594027,-0.018853,simp
12.890000,27,right,2.594328,0.385596,-0.250664,-0.006873,simp
12.890000,10,left,2.469691,-0.213095,-0.388284,-0.012691,simp
12.890000,8,right,1.190992,1.254915,-0.383660,-0.023558,simp
12.925000,26,left,1.082811,0.706187,-0.598405,-0.016464,simp
12.925000,27,right,2.609862,0.387905,-0.223877,-0.001423,simp
12.925000,10,left,2.449340,-0.211339,-0.390518,-0.008077,simp
12.925000,8,right,1.178353,1.272575,-0.364038,-0.020419,simp
12.965000,26,left,1.072591,0.699521,-0.599571,-0.014213,simp
12.965000,27,right,2.545482,0.346403,-0.210251,-0.002243,simp
12.965000,10,left,2.472224,-0.243972,-0.384312,-0.007733,simp
12.965000,8,right,1.151900,1.275104,-0.349353,-0.015986,simp
13.005000,26,left,1.121377,0.711841,-0.586884,-0.008566,simp
13.005000,27,right,2.534531,0.344912,-0.198379,-0.001027,simp
13.005000,10,left,2.447677,-0.241550,-0.379703,-0.004628,simp
13.005000,8,right,1.103293,1.251906,-0.343349,-0.015265,simp
13.060000,26,left,1.094014,0.694471,-0.576238,-0.005543,simp
13.060000,27,right,2.523957,0.343473,-0.187911,0.002048,simp
13.060000,10,left,2.478686,-0.275423,-0.365932,-0.005855,simp
13.060000,8,right,1.059433,1.263460,-0.344039,-0.011216,simp
13.090000,26,left,1.079949,0.685543,-0.565095,-0.003130,simp
13.090000,27,right,2.453261,0.303179,-0.190130,-0.000407,simp
13.090000,10,left,2.444924,-0.271672,-0.356431,-0.003698,simp
13.090000,8,right,0.990000,1.241420,-0.355548,-0.010439,simp
13.125000,26,left,1.070505,0.679548,-0.552753,-0.000721,simp
13.125000,27,right,2.422062,0.299323,-0.196122,-0.000733,simp
13.125000,10,left,2.480927,-0.306598,-0.337630,-0.005754,simp
13.125000,8,right,0.913862,1.236912,-0.377824,-0.009185,simp
13.165000,26,left,1.059353,0.672469,-0.539784,0.001439,simp
13.165000,27,right,2.396748,0.296195,-0.204275,0.001023,simp
13.165000,10,left,2.435031,-0.300926,-0.326152,-0.003900,simp
13.165000,8,right,0.835768,1.191434,-0.409812,-0.015154,simp
13.205000,26,left,1.088620,0.672412,-0.518776,0.004662,simp
13.205000,27,right,2.387120,0.295005,-0.211309,0.005015,simp
13.205000,10,left,2.410681,-0.297917,-0.317128,0.000943,simp
13.205000,8,right,0.776525,1.198700,-0.446634,-0.017489,simp
13.255000,26,left,1.072639,0.662541,-0.499340,0.006904,simp
13.255000,27,right,2.317621,0.257526,-0.228526,0.004155,simp
13.255000,10,left,2.427725,-0.330378,-0.302529,0.001750,simp
13.255000,8,right,0.725142,1.182101,-0.485959,-0.021057,simp
13.285000,26,left,1.060560,0.655080,-0.480707,0.008704,simp
13.285000,27,right,2.310498,0.256735,-0.242886,0.005982,simp
13.285000,10,left,2.401478,-0.326806,-0.291256,0.005737,simp
13.285000,8,right,0.686436,1.183335,-0.524829,-0.022330,simp
13.325000,26,left,1.089194,0.654403,-0.455297,0.011365,simp
13.325000,27,right,2.325431,0.258394,-0.250474,0.010624,simp
13.325000,10,left,2.418844,-0.359514,-0.274793,0.005706,simp
13.325000,8,right,0.657108,1.165564,-0.561258,-0.025147,simp
13.380000,26,left,1.072423,0.644327,-0.432597,0.012989,simp
13.380000,27,right,2.269758,0.223992,-0.265231,0.010954,simp
13.380000,10,left,2.390970,-0.355371,-0.262336,0.009067,simp
13.380000,8,right,0.639640,1.167918,-0.593024,-0.025508,simp
13.405000,26,left,1.059889,0.636796,-0.411527,0.014175,simp
13.405000,27,right,2.288504,0.225842,-0.272092,0.014360,simp
13.405000,10,left,2.407635,-0.388163,-0.244959,0.008505,simp
13.405000,8,right,0.632495,1.154873,-0.618363,-0.026611,simp
13.455000,26,left,1.090670,0.637171,-0.384224,0.016200,simp
13.455000,27,right,2.252806,0.194382,-0.282476,0.013873,simp
13.455000,10,left,2.381055,-0.383878,-0.231883,0.011148,simp
13.455000,8,right,0.633737,1.157140,-0.636524,-0.025858,simp
13.485000,26,left,1.090310,0.636961,-0.357160,0.018313,simp
13.485000,27,right,2.264166,0.195362,-0.286829,0.015359,simp
13.485000,10,left,2.404056,-0.417976,-0.213246,0.008747,simp
13.485000,8,right,0.635022,1.159487,-0.647750,-0.024157,simp
13.525000,26,left,1.043987,0.627242,-0.339028,0.018611,simp
13.525000,27,right,2.277769,0.196535,-0.285361,0.018210,simp
13.525000,10,left,2.366853,-0.411508,-0.201221,0.009174,simp
13.525000,8,right,0.635269,1.159938,-0.652778,-0.022131,simp
13.570000,26,left,1.015006,0.626943,-0.325557,0.019005,simp
13.570000,27,right,2.300469,0.198494,-0.277028,0.022053,simp
13.570000,10,left,2.333983,-0.405793,-0.194335,0.011669,simp
13.570000,8,right,0.634474,1.158486,-0.652334,-0.020314,simp
13.605000,26,left,0.957852,0.624691,-0.321526,0.019046,simp
13.605000,27,right,2.237496,0.165372,-0.278785,0.019895,simp
13.605000,10,left,2.348699,-0.438169,-0.183148,0.008583,simp
13.605000,8,right,0.632844,1.155511,-0.647111,-0.019051,simp
13.650000,26,left,0.911572,0.626987,-0.323726,0.019672,simp
13.650000,27,right,2.239341,0.165508,-0.277209,0.018665,simp
13.650000,10,left,2.295078,-0.428166,-0.181080,0.008469,simp
13.650000,8,right,0.630919,1.151995,-0.637679,-0.018288,simp
13.685000,26,left,0.845483,0.628691,-0.335113,0.020733,simp
13.685000,27,right,2.241485,0.165667,-0.272656,0.018244,simp
13.685000,10,left,2.244777,-0.418782,-0.186455,0.010849,simp
13.685000,8,right,0.628851,1.148219,-0.624623,-0.017957,simp
13.725000,26,left,0.795186,0.638148,-0.351542,0.023622,simp
13.725000,27,right,2.244206,0.165868,-0.265409,0.018504,simp
13.725000,10,left,2.243251,-0.447107,-0.189204,0.008299,simp
13.725000,8,right,0.626727,1.144342,-0.608471,-0.018037,simp
13.775000,26,left,0.738360,0.654753,-0.373486,0.029459,simp
13.775000,27,right,2.250790,0.166354,-0.255090,0.019412,simp
13.775000,10,left,2.171187,-0.432743,-0.202845,0.009431,simp
13.775000,8,right,0.626211,1.143399,-0.589382,-0.017906,simp
13.805000,26,left,0.673247,0.658914,-0.401829,0.035339,simp
13.805000,27,right,2.256300,0.166762,-0.242497,0.020679,simp
13.805000,10,left,2.120814,-0.422703,-0.222062,0.012814,simp
13.805000,8,right,0.624041,1.139436,-0.568310,-0.018344,simp
13.855000,26,left,0.606404,0.654892,-0.435606,0.039908,simp
13.855000,27,right,2.261519,0.167147,-0.227750,0.022440,simp
13.855000,10,left,2.132487,-0.452361,-0.234124,0.010911,simp
13.855000,8,right,0.415829,0.805675,-0.583975,-0.081004,simp
13.885000,26,left,0.571581,0.664878,-0.468019,0.045545,simp
13.885000,27,right,2.265161,0.167417,-0.211657,0.024166,simp
13.885000,10,left,2.086782,-0.442665,-0.250764,0.011295,simp
13.885000,8,right,0.363437,0.772836,-0.602744,-0.141855,simp
13.925000,26,left,0.527113,0.660978,-0.500834,0.049232,simp
13.925000,27,right,2.265851,0.167467,-0.195121,0.025496,simp
13.925000,10,left,2.057364,-0.436425,-0.268362,0.012717,simp
13.925000,8,right,0.332524,0.808048,-0.620034,-0.188083,simp
13.975000,26,left,0.825975,1.035740,-0.469116,0.122532,simp
13.975000,27,right,2.261785,0.167167,-0.179054,0.026608,simp
13.975000,10,left,2.037649,-0.432243,-0.284730,0.014843,simp
13.975000,8,right,0.302581,0.789943,-0.635455,-0.230795,simp
14.005000,26,left,0.789962,1.015960,-0.443687,0.182230,simp
14.005000,27,right,2.253933,0.166587,-0.164304,0.027092,simp
14.005000,10,left,2.025978,-0.429767,-0.298480,0.016866,simp
14.005000,8,right,0.286135,0.775419,-0.646586,-0.269710,simp
14.055000,26,left,0.793242,1.020178,-0.416614,0.234209,simp
14.055000,27,right,2.244011,0.165853,-0.151207,0.027126,simp
14.055000,10,left,2.021106,-0.428734,-0.308563,0.018640,simp
14.055000,8,right,0.281962,0.794038,-0.651498,-0.298562,simp
14.085000,26,left,0.812631,1.045114,-0.385263,0.282769,simp
14.085000,27,right,2.227725,0.164650,-0.140857,0.026500,simp
14.085000,10,left,2.017898,-0.428053,-0.315045,0.019936,simp
14.085000,8,right,0.276203,0.777819,-0.651158,-0.324979,simp
14.125000,26,left,0.755198,1.022161,-0.364790,0.318945,simp
14.125000,27,right,2.205833,0.163032,-0.134051,0.025150,simp
14.125000,10,left,2.014746,-0.427384,-0.318305,0.020735,simp
14.125000,8,right,0.272189,0.766515,-0.645837,-0.348142,simp
14.180000,26,left,0.493472,0.685390,-0.392295,0.285305,simp
14.180000,27,right,2.181628,0.161243,-0.130853,0.023424,simp
14.180000,10,left,2.009469,-0.426265,-0.319047,0.021555,simp
14.180000,8,right,0.268878,0.787778,-0.636322,-0.361727,simp
14.205000,26,left,0.467125,0.665912,-0.417751,0.250109,simp
14.205000,27,right,2.153820,0.159187,-0.131575,0.021593,simp
14.205000,10,left,2.002403,-0.424766,-0.317875,0.022741,simp
14.205000,8,right,0.264923,0.776189,-0.623493,-0.372810,simp
14.255000,26,left,0.469549,0.669369,-0.435889,0.218188,simp
14.255000,27,right,2.121910,0.156829,-0.136499,0.019830,simp
14.255000,10,left,1.993929,-0.422969,-0.315209,0.024487,simp
14.255000,8,right,0.262196,0.768201,-0.607671,-0.380926,simp
14.285000,26,left,0.471843,0.672639,-0.447587,0.189448,simp
14.285000,27,right,2.085319,0.154124,-0.146007,0.018302,simp
14.285000,10,left,1.984616,-0.420993,-0.311382,0.026952,simp
14.285000,8,right,0.262404,0.800889,-0.588906,-0.378699,simp
14.325000,26,left,0.474042,0.675774,-0.453641,0.163724,simp
14.325000,27,right,2.043509,0.151034,-0.160478,0.017091,simp
14.325000,10,left,2.015730,-0.453563,-0.298935,0.023679,simp
14.325000,8,right,0.298850,1.145795,-0.560918,-0.308796,simp
14.375000,26,left,0.473254,0.674650,-0.455311,0.140063,simp
14.375000,27,right,2.003454,0.148074,-0.178895,0.016344,simp
14.375000,10,left,1.999813,-0.449981,-0.287798,0.022260,simp
14.375000,8,right,0.227345,1.159225,-0.545182,-0.242059,simp
14.405000,26,left,0.474701,0.676713,-0.452695,0.118986,simp
14.405000,27,right,1.967545,0.145420,-0.199830,0.016184,simp
14.405000,10,left,1.983935,-0.446408,-0.277811,0.022562,simp
14.405000,8,right,0.164248,1.128929,-0.538731,-0.186836,simp
14.450000,26,left,0.476437,0.679187,-0.446417,0.100383,simp
14.450000,27,right,1.938337,0.143261,-0.221674,0.016702,simp
14.450000,10,left,1.970511,-0.443388,-0.268544,0.024304,simp
14.450000,8,right,0.108281,1.132855,-0.539268,-0.135782,simp
14.485000,26,left,0.478895,0.682692,-0.436782,0.084209,simp
14.485000,27,right,1.915888,0.141602,-0.242831,0.017872,simp
14.485000,10,left,2.001844,-0.476372,-0.251517,0.020494,simp
14.485000,8,right,0.065839,1.125997,-0.543347,-0.090880,simp
14.525000,26,left,0.483938,0.689881,-0.423774,0.070965,simp
14.525000,27,right,1.900609,0.140473,-0.261874,0.019701,simp
14.525000,10,left,1.979539,-0.471064,-0.237863,0.018982,simp
14.525000,8,right,0.037629,1.112401,-0.547857,-0.053009,simp
14.580000,26,left,0.451036,0.660094,-0.415008,0.053429,simp
14.580000,27,right,1.893454,0.139944,-0.277381,0.022184,simp
14.580000,10,left,1.963448,-0.467235,-0.226109,0.019214,simp
14.580000,8,right,0.010349,1.122180,-0.552548,-0.017256,simp
14.605000,26,left,0.451517,0.660799,-0.403801,0.038023,simp
14.605000,27,right,1.897555,0.140247,-0.287552,0.025412,simp
14.605000,10,left,1.950144,-0.464069,-0.215604,0.020905,simp
14.605000,8,right,-0.003458,1.124845,-0.554851,0.015070,simp
14.655000,26,left,0.452415,0.662113,-0.390387,0.024527,simp
14.655000,27,right,1.849086,0.113824,-0.302759,0.024044,simp
14.655000,10,left,1.981375,-0.497320,-0.197864,0.016841,simp
14.655000,8,right,-0.003435,1.117394,-0.552386,0.042034,simp
14.685000,26,left,0.438295,0.658691,-0.377983,0.012017,simp
14.685000,27,right,1.852032,0.114005,-0.312703,0.023704,simp
14.685000,10,left,1.955413,-0.490804,-0.184706,0.015260,simp
14.685000,8,right,-0.003430,1.115708,-0.545790,0.065227,simp
14.725000,26,left,0.436930,0.674476,-0.364147,0.004033,simp
14.725000,27,right,1.855923,0.114245,-0.317747,0.024192,simp
14.725000,10,left,1.929391,-0.484272,-0.175691,0.015817,simp
14.725000,8,right,-0.003424,1.113969,-0.535599,0.084867,simp
14.775000,26,left,0.400433,0.671148,-0.355696,-0.003473,simp
14.775000,27,right,1.861540,0.114591,-0.318064,0.025434,simp
14.775000,10,left,1.959885,-0.517624,-0.159733,0.010784,simp
14.775000,8,right,-0.003419,1.112343,-0.522282,0.101275,simp
14.805000,26,left,0.388303,0.709003,-0.349511,-0.002595,simp
14.805000,27,right,1.871125,0.115181,-0.315495,0.027534,simp
14.805000,10,left,1.898356,-0.501373,-0.157092,0.010329,simp
14.805000,8,right,-0.003415,1.111090,-0.508353,0.114933,simp
14.855000,26,left,0.328287,0.698091,-0.350471,-0.003387,simp
14.855000,27,right,1.834364,0.090293,-0.315063,0.025978,simp
14.855000,10,left,1.847499,-0.487941,-0.160039,0.013632,simp
14.855000,8,right,-0.003425,1.114186,-0.490070,0.127068,simp
14.885000,26,left,0.269367,0.703232,-0.359910,-0.001908,simp
14.885000,27,right,1.853567,0.091238,-0.308146,0.027310,simp
14.885000,10,left,1.818551,-0.504295,-0.165664,0.015748,simp
